proof_id,proof_type,compatibility,native_tool,case_id,source_or_staged_locator,route_coverage,expected_operation_family,expected_statement_kind,expected_disposition,expected_diagnostic_code,proof_status,ctest_label,test_destination,evidence_key,authority_policy,status,notes
FPR-P6-REPLAY-095,native_replay_case,apache_ignite,not_applicable,APACHE-IGNITE-CACHE-CREATE-UDR,public_repo_reference_not_packaged/docs/_docs/key-value-api/basic-cache-operations.adoc,apache_ignite.cache.create,apache_ignite.cache.create,CREATE_CACHE,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.APACHE-IGNITE-CACHE-CREATE-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-096,native_replay_case,apache_ignite,not_applicable,APACHE-IGNITE-SCAN-UDR,public_repo_reference_not_packaged/docs/_docs/key-value-api/using-cache-queries.adoc,apache_ignite.cache.scan,apache_ignite.cache.scan,SCAN,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.APACHE-IGNITE-SCAN-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-097,native_replay_case,apache_ignite,not_applicable,APACHE-IGNITE-CONTROL-CLUSTER-RESERVED,public_repo_reference_not_packaged/bin/control.sh,apache_ignite.admin.control_script,apache_ignite.admin.control_script,CONTROL,policy_refusal_fail_closed,APACHE_IGNITE.AUTHORITY.CLUSTER_CONTROL_RESERVED,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.APACHE-IGNITE-CONTROL-CLUSTER-RESERVED,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-098,native_replay_case,tikv,not_applicable,TIKV-RAW-GET,public_repo_reference_not_packaged/CHANGELOG.md,tikv.raw.get,tikv.raw.get,RAW_GET,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.TIKV-RAW-GET,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-099,native_replay_case,tikv,not_applicable,TIKV-IMPORT-SST-UDR,public_repo_reference_not_packaged/CHANGELOG.md,tikv.import_sst,tikv.import_sst,IMPORT_SST,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.TIKV-IMPORT-SST-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-100,native_replay_case,tikv,not_applicable,TIKV-TXN-PREWRITE-UDR,public_repo_reference_not_packaged/CHANGELOG.md,tikv.txn.prewrite,tikv.txn.prewrite,TXN_PREWRITE,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.TIKV-TXN-PREWRITE-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-101,native_replay_case,tikv,not_applicable,TIKV-SPLIT-REGION-CLUSTER-ROUTE,public_repo_reference_not_packaged/CHANGELOG.md,tikv.admin.split_region,tikv.admin.split_region,SPLIT_REGION,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.TIKV-SPLIT-REGION-CLUSTER-ROUTE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-102,native_replay_case,foundationdb,not_applicable,FOUNDATIONDB-GET-RANGE,public_repo_reference_not_packaged/bindings/bindingtester/tests/api.py,foundationdb.kv.get_range,foundationdb.kv.get_range,GET_RANGE,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FOUNDATIONDB-GET-RANGE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-103,native_replay_case,foundationdb,not_applicable,FOUNDATIONDB-DIRECTORY-CREATE-UDR,public_repo_reference_not_packaged/bindings/bindingtester/tests/directory.py,foundationdb.directory.create,foundationdb.directory.create,DIRECTORY_CREATE,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FOUNDATIONDB-DIRECTORY-CREATE-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-104,native_replay_case,foundationdb,not_applicable,FOUNDATIONDB-ATOMIC-OP-UDR,public_repo_reference_not_packaged/bindings/bindingtester/tests/api.py,foundationdb.kv.atomic_op,foundationdb.kv.atomic_op,ATOMIC_OP,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FOUNDATIONDB-ATOMIC-OP-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-105,native_replay_case,foundationdb,not_applicable,FOUNDATIONDB-CONFIGURE-CLUSTER-ROUTE,public_repo_reference_not_packaged/fdbcli/ConfigureCommand.actor.cpp,foundationdb.admin.configure,foundationdb.admin.configure,CONFIGURE,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FOUNDATIONDB-CONFIGURE-CLUSTER-ROUTE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-106,native_replay_case,immudb,not_applicable,IMMUDB-SQL-UPSERT,public_repo_reference_not_packaged/embedded/sql/parser_test.go,immudb.dml.upsert,immudb.dml.upsert,UPSERT,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.IMMUDB-SQL-UPSERT,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-107,native_replay_case,immudb,not_applicable,IMMUDB-SHOW-DATABASES,public_repo_reference_not_packaged/embedded/sql/sql_grammar.y,immudb.catalog.show_databases,immudb.catalog.show_databases,SHOW,catalog_projection,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.IMMUDB-SHOW-DATABASES,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-108,native_replay_case,immudb,not_applicable,IMMUDB-VERIFIED-GET-UDR,public_input_snapshot,immudb.kv.verified_get,immudb.kv.verified_get,VERIFIED_GET,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.IMMUDB-VERIFIED-GET-UDR,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-109,native_replay_case,immudb,not_applicable,IMMUDB-DUMP-FILE-AUTHORITY-REFUSAL,public_input_snapshot,immudb.backup.dump,immudb.backup.dump,DUMP,policy_refusal_fail_closed,IMMUDB.AUTHORITY.BACKUP_DENIED,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.IMMUDB-DUMP-FILE-AUTHORITY-REFUSAL,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-110,native_replay_case,xtdb,not_applicable,XTDB-API-Q,public_repo_reference_not_packaged/api/src/main/clojure/xtdb/api.clj,xtdb.datalog.query,xtdb.datalog.query,XTDB_Q,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.XTDB-API-Q,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-111,native_replay_case,xtdb,not_applicable,XTDB-API-SUBMIT-TX,public_repo_reference_not_packaged/api/src/main/clojure/xtdb/api.clj,xtdb.entity.submit_tx,xtdb.entity.submit_tx,XTDB_SUBMIT_TX,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.XTDB-API-SUBMIT-TX,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-112,native_replay_case,xtdb,not_applicable,XTDB-BITEMPORAL-VALID-TIME,public_repo_reference_not_packaged/api/src/main/clojure/xtdb/tx_ops.clj,xtdb.time.valid_time,xtdb.time.valid_time,SELECT,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.XTDB-BITEMPORAL-VALID-TIME,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-113,native_replay_case,xtdb,not_applicable,XTDB-MODULE-CATALOG,public_input_snapshot,xtdb.catalog.modules,xtdb.catalog.modules,XTDB_MODULES,catalog_projection,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.XTDB-MODULE-CATALOG,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-114,native_replay_case,xtdb,not_applicable,XTDB-CLUSTER-CONTROL-ROUTE,public_repo_reference_not_packaged/core/src/main/clojure/xtdb/node.clj,xtdb.cluster.control,xtdb.cluster.control,CLUSTER,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.XTDB-CLUSTER-CONTROL-ROUTE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-115,native_replay_case,firebird,not_applicable,FIREBIRD-PARSER-DDL-DATATYPE-TABLE,project/tests/firebird_parser_worker/firebird_parser_pipeline_probe.cpp,firebird.ddl.create,firebird.ddl.create,CREATE_TABLE,not_applicable,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FIREBIRD-PARSER-DDL-DATATYPE-TABLE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-116,native_replay_case,firebird,not_applicable,FIREBIRD-PARSER-PSQL-FUNCTION,project/tests/firebird_parser_worker/firebird_parser_pipeline_probe.cpp,firebird.ddl.create.function,firebird.ddl.create.function,CREATE_FUNCTION,not_applicable,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.FIREBIRD-PARSER-PSQL-FUNCTION,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-117,native_replay_case,mysql,not_applicable,MYSQL-TEST-ROUTINE-PROCEDURE,public_repo_reference_not_packaged/mysql-test/t/alter_table_myisam.test,mysql.routine.procedure.create,mysql.routine.procedure.create,CREATE_PROCEDURE,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.MYSQL-TEST-ROUTINE-PROCEDURE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-118,native_replay_case,mysql,not_applicable,MYSQL-TEST-DATATYPE-HEAVY-DDL,public_repo_reference_not_packaged/mysql-test/t/insert_select.test,mysql.ddl.create,mysql.ddl.create,CREATE_TABLE,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.MYSQL-TEST-DATATYPE-HEAVY-DDL,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-119,native_replay_case,postgresql,not_applicable,POSTGRESQL-REGRESS-PROCEDURE,public_repo_reference_not_packaged/src/test/regress/sql/object_address.sql,postgresql.routine.procedure.create,postgresql.routine.procedure.create,CREATE_PROCEDURE,parser_support_udr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.POSTGRESQL-REGRESS-PROCEDURE,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-120,native_replay_case,postgresql,not_applicable,POSTGRESQL-REGRESS-DATATYPE-HEAVY-DDL,public_repo_reference_not_packaged/src/test/regress/sql/brin_multi.sql,postgresql.ddl.create,postgresql.ddl.create,CREATE_TABLE,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.POSTGRESQL-REGRESS-DATATYPE-HEAVY-DDL,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-REPLAY-121,native_replay_case,mysql,not_applicable,MYSQL-TEST-CHARSET-COLLATION-DATATYPE-DDL,public_repo_reference_not_packaged/mysql-test/include/ctype_utf8mb4.inc,mysql.ddl.create,mysql.ddl.create,CREATE_TABLE,admitted_sblr,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,replay_results.MYSQL-TEST-CHARSET-COLLATION-DATATYPE-DDL,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,Compatibility-sourced replay case is parsed into the expected ScratchBird envelope without compatibility storage or transaction authority.
FPR-P6-CTEST-001,regular_ctest_dependency,all_compatibilitys,not_applicable,not_applicable,project/tests/conformance/compatibility_parsers/first_tranche_original_tool_replay_gate.py,compatibility_sql_first_tranche_original_tool_replay_gate_registered_and_required,not_applicable,not_applicable,not_applicable,not_applicable,p6_compatibility_replay_proof_verified,compatibility_sql_first_tranche_original_tool_replay_gate,project/tests/compatibility_sql_parser_first_tranche/parser_compatibility_replay_proof_gate.py,ctest.compatibility_sql_first_tranche_original_tool_replay_gate,parser_evidence_only_engine_mga_security_storage_authority,p6_compatibility_replay_proof_verified,P6 verifier depends on the compatibility original-tool replay CTest evidence.
